"datetime","ipsrc","ipdst","dstport","proto","action","policyid"
"2023-03-06 23:21:39","192.168.1.21","192.168.1.47","80","TCP","Permit","4"
"2023-03-06 23:21:39","192.168.1.21","192.168.1.47","80","TCP","Permit","4"
"2023-03-06 23:21:39","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:21:39","192.168.1.21","192.168.1.47","80","TCP","Permit","4"
"2023-03-06 23:21:44","192.168.1.21","192.168.1.47","80","TCP","Permit","4"
"2023-03-06 23:21:44","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:21:44","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:21:45","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:21:45","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:21:54","192.168.1.21","192.168.1.47","80","TCP","Permit","4"
"2023-03-06 23:21:54","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:21:54","192.168.1.21","192.168.1.47","22","TCP","Permit","1"
"2023-03-06 23:21:54","192.168.1.21","192.168.1.47","22","TCP","Permit","1"
"2023-03-06 23:21:54","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:21:55","192.168.1.21","192.168.1.47","22","TCP","Permit","1"
"2023-03-06 23:21:55","192.168.1.21","192.168.1.47","22","TCP","Permit","1"
"2023-03-06 23:21:55","192.168.1.21","192.168.1.47","22","TCP","Permit","1"
"2023-03-06 23:22:10","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:22:10","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:22:10","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:22:10","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:22:10","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:22:25","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:22:26","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:22:26","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:22:26","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:22:26","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:22:41","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:22:41","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:22:41","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:22:41","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:22:41","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:22:56","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:22:56","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:22:56","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:22:56","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:22:56","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:23:11","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:23:11","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:23:11","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:23:11","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:23:11","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:23:26","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:23:26","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:23:26","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:23:26","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:23:27","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:23:42","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:23:42","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:23:42","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:23:42","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:23:42","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:23:57","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:23:57","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:23:57","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:23:57","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:23:57","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:24:12","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:24:12","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:24:12","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:24:12","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:24:12","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:24:27","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:24:27","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:24:27","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:24:27","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:24:27","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:24:42","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:24:42","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:24:43","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:24:43","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:24:43","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:24:58","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:24:58","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:24:58","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:24:58","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:24:58","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:25:01","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:25:01","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:25:01","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:25:01","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:25:01","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:25:03","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:25:03","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:25:03","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:25:18","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:25:18","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:25:18","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:25:18","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:25:18","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:25:22","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:25:22","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:25:22","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:25:22","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:25:22","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:25:37","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:25:37","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:25:37","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:25:37","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:25:38","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:25:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:25:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:25:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:25:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:25:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:26:08","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:26:08","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:26:08","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:26:08","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:26:08","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:26:22","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:26:22","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:26:22","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:26:22","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:26:23","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:26:38","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:26:38","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:26:38","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:26:38","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:26:38","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:26:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:26:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:26:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:26:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:26:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:27:08","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:27:08","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:27:08","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:27:08","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:27:08","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:27:23","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:27:23","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:27:23","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:27:23","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:27:24","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:27:39","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:27:39","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:27:39","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:27:39","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:27:39","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:27:54","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:27:54","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:27:54","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:27:54","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:27:54","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:28:09","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:28:09","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:28:09","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:28:09","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:28:09","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:28:09","192.168.1.87","192.168.1.47","80","TCP","Permit","4"
"2023-03-06 23:28:09","192.168.1.87","192.168.1.47","80","TCP","Permit","4"
"2023-03-06 23:28:09","192.168.1.87","192.168.1.47","80","TCP","Permit","4"
"2023-03-06 23:28:09","192.168.1.87","192.168.1.47","80","TCP","Permit","4"
"2023-03-06 23:28:09","192.168.1.87","192.168.1.47","80","TCP","Permit","4"
"2023-03-06 23:28:14","192.168.1.87","192.168.1.47","80","TCP","Permit","4"
"2023-03-06 23:28:15","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:28:15","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:28:15","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:28:15","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:28:18","192.168.1.29","192.168.1.255","138","UDP","Permit","6"
"2023-03-06 23:28:18","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:28:18","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:28:18","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:28:33","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:28:33","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:28:33","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:28:33","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:28:33","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:28:48","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:28:48","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:28:48","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:28:48","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:28:48","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:29:04","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:29:04","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:29:04","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:29:04","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:29:04","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:29:19","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:29:19","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:29:19","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:29:19","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:29:19","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:29:34","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:29:34","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:29:34","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:29:34","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:29:34","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:29:49","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:29:49","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:29:49","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:29:49","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:29:49","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:29:51","192.168.1.1","192.168.1.47","36764","UDP","Permit","6"
"2023-03-06 23:29:51","192.168.1.1","192.168.1.47","36764","UDP","Permit","6"
"2023-03-06 23:29:51","35.241.9.150","192.168.1.47","35686","TCP","Deny","34"
"2023-03-06 23:29:51","35.241.9.150","192.168.1.47","35686","TCP","Deny","34"
"2023-03-06 23:29:51","192.168.1.1","192.168.1.47","53434","UDP","Permit","6"
"2023-03-06 23:29:51","192.168.1.1","192.168.1.47","53434","UDP","Permit","6"
"2023-03-06 23:29:52","192.168.1.1","192.168.1.47","40954","UDP","Permit","6"
"2023-03-06 23:29:52","192.168.1.1","192.168.1.47","39170","UDP","Permit","6"
"2023-03-06 23:29:53","52.35.153.127","192.168.1.47","49568","TCP","Deny","34"
"2023-03-06 23:29:53","35.241.9.150","192.168.1.47","35686","TCP","Deny","34"
"2023-03-06 23:29:53","192.168.1.1","192.168.1.47","52366","UDP","Permit","6"
"2023-03-06 23:29:53","192.168.1.1","192.168.1.47","52366","UDP","Permit","6"
"2023-03-06 23:29:54","192.168.1.1","192.168.1.47","36084","UDP","Permit","6"
"2023-03-06 23:29:54","192.168.1.1","192.168.1.47","39368","UDP","Permit","6"
"2023-03-06 23:29:54","34.98.75.36","192.168.1.47","37686","TCP","Deny","34"
"2023-03-06 23:29:55","35.241.9.150","192.168.1.47","35686","TCP","Deny","34"
"2023-03-06 23:29:55","192.168.1.1","192.168.1.47","41041","UDP","Permit","6"
"2023-03-06 23:29:55","192.168.1.1","192.168.1.47","41041","UDP","Permit","6"
"2023-03-06 23:29:56","192.168.1.1","192.168.1.47","35319","UDP","Permit","6"
"2023-03-06 23:29:56","192.168.1.1","192.168.1.47","37239","UDP","Permit","6"
"2023-03-06 23:29:56","35.83.5.171","192.168.1.47","50708","TCP","Deny","34"
"2023-03-06 23:29:57","192.168.1.1","192.168.1.47","49683","UDP","Permit","6"
"2023-03-06 23:29:57","192.168.1.1","192.168.1.47","57235","UDP","Permit","6"
"2023-03-06 23:29:57","192.168.1.1","192.168.1.47","58138","UDP","Permit","6"
"2023-03-06 23:29:57","34.120.158.37","192.168.1.47","34876","TCP","Deny","34"
"2023-03-06 23:29:58","192.168.1.1","192.168.1.47","59801","UDP","Permit","6"
"2023-03-06 23:29:58","34.120.158.37","192.168.1.47","34930","TCP","Deny","34"
"2023-03-06 23:29:58","192.168.1.1","192.168.1.47","58300","UDP","Permit","6"
"2023-03-06 23:30:02","192.229.221.95","192.168.1.47","49470","TCP","Deny","34"
"2023-03-06 23:30:02","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:02","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:03","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:03","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:30:03","192.168.1.21","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:30:06","192.229.221.95","192.168.1.47","38020","TCP","Deny","34"
"2023-03-06 23:30:06","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:06","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:07","23.215.188.72","192.168.1.47","59254","TCP","Deny","34"
"2023-03-06 23:30:09","23.215.188.51","192.168.1.47","41846","TCP","Deny","34"
"2023-03-06 23:30:09","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:12","35.241.9.150","192.168.1.47","35686","TCP","Deny","34"
"2023-03-06 23:30:12","35.241.9.150","192.168.1.47","35686","TCP","Deny","34"
"2023-03-06 23:30:12","35.241.9.150","192.168.1.47","35686","TCP","Deny","34"
"2023-03-06 23:30:13","192.229.221.95","192.168.1.47","49470","TCP","Deny","34"
"2023-03-06 23:30:14","192.168.1.1","192.168.1.47","36091","UDP","Permit","6"
"2023-03-06 23:30:14","192.168.1.1","192.168.1.47","36091","UDP","Permit","6"
"2023-03-06 23:30:14","142.250.179.74","192.168.1.47","52934","TCP","Deny","34"
"2023-03-06 23:30:14","192.168.1.1","192.168.1.47","57696","UDP","Permit","6"
"2023-03-06 23:30:14","192.168.1.1","192.168.1.47","57696","UDP","Permit","6"
"2023-03-06 23:30:14","142.250.179.74","192.168.1.47","55045","UDP","Permit","6"
"2023-03-06 23:30:14","142.250.179.74","192.168.1.47","52934","TCP","Deny","34"
"2023-03-06 23:30:16","192.229.221.95","192.168.1.47","38020","TCP","Deny","34"
"2023-03-06 23:30:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:19","23.215.188.51","192.168.1.47","41846","TCP","Deny","34"
"2023-03-06 23:30:19","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:23","192.229.221.95","192.168.1.47","49470","TCP","Deny","34"
"2023-03-06 23:30:23","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:23","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:23","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:23","52.35.153.127","192.168.1.47","49568","TCP","Deny","34"
"2023-03-06 23:30:26","192.229.221.95","192.168.1.47","38020","TCP","Deny","34"
"2023-03-06 23:30:26","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:27","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:29","23.215.188.51","192.168.1.47","41846","TCP","Deny","34"
"2023-03-06 23:30:29","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:33","192.229.221.95","192.168.1.47","49470","TCP","Deny","34"
"2023-03-06 23:30:33","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:33","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:33","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:33","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:34","192.168.1.1","192.168.1.47","59414","UDP","Permit","6"
"2023-03-06 23:30:34","192.168.1.1","192.168.1.47","59414","UDP","Permit","6"
"2023-03-06 23:30:34","35.241.9.150","192.168.1.47","35686","TCP","Deny","34"
"2023-03-06 23:30:35","35.241.9.150","192.168.1.47","35686","TCP","Deny","34"
"2023-03-06 23:30:37","35.241.9.150","192.168.1.47","40100","TCP","Deny","34"
"2023-03-06 23:30:37","35.241.9.150","192.168.1.47","40100","TCP","Deny","34"
"2023-03-06 23:30:38","34.160.144.191","192.168.1.47","36500","TCP","Deny","34"
"2023-03-06 23:30:39","34.111.73.144","192.168.1.47","45678","TCP","Deny","34"
"2023-03-06 23:30:40","34.111.73.144","192.168.1.47","45678","TCP","Deny","34"
"2023-03-06 23:30:41","34.111.73.144","192.168.1.47","45678","TCP","Deny","34"
"2023-03-06 23:30:42","34.111.73.144","192.168.1.47","45678","TCP","Deny","34"
"2023-03-06 23:30:43","34.111.73.144","192.168.1.47","45678","TCP","Deny","34"
"2023-03-06 23:30:44","34.111.73.144","192.168.1.47","45678","TCP","Deny","34"
"2023-03-06 23:30:49","192.168.1.21","192.168.1.255","138","UDP","Permit","6"
"2023-03-06 23:30:49","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:49","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:49","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:50","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:50","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:55","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:30:55","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:30:55","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:30:55","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:55","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:30:59","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:30:59","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:30:59","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:31:09","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:31:09","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:31:09","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:31:09","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:31:09","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:31:12","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:31:12","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:31:12","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:31:21","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:31:21","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:31:21","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:31:21","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:31:21","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:31:24","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:31:24","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:31:24","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:31:34","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:31:34","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:31:34","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:31:34","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:31:34","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-06 23:31:37","35.241.9.150","192.168.1.47","40112","TCP","Deny","34"
"2023-03-06 23:31:37","35.241.9.150","192.168.1.47","40112","TCP","Deny","34"
"2023-03-06 23:31:37","34.160.144.191","192.168.1.47","36500","TCP","Deny","34"
"2023-03-06 23:31:38","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:31:38","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-06 23:31:38","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
